onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
2	6.031	25	23_K10_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
8.032	23.418	25	23_K10_combined_small.mp4	displayVid	not applicable	not applicable	made the safety pins link together without un-doing them.	remembered	remembered	The safety pins magically interlock without breaking the seal.	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered
31.998	4.003	25	23_K10_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
36.001	6	25	23_K10_combined_small.mp4	displayAnswer	11 to 20	39.8102201549918	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
42.001	0.048	25	23_K10_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
42.049	5.951	25	23_K10_combined_small.mp4	displayCuriosity	5	45.1034932470066	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
48	7.998	25	23_K10_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
57.999	6.003	26	12_H37_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
64.002	28.808	26	12_H37_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician detaches his thumb, but when he turns his hands, the thumb is reattached.	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
93.999	4	26	12_H37_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
98	5.999	26	12_H37_combined_small.mp4	displayAnswer	0 to 10	98.6905074719689	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
103.999	0.05	26	12_H37_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
104.049	5.951	26	12_H37_combined_small.mp4	displayCuriosity	7	104.976234482951	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
109.999	4	26	12_H37_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
115.998	6.033	27	32_K16_short_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
122.031	31.42	27	32_K16_short_combined_small.mp4	displayVid	not applicable	not applicable	She drew an 'Y' on the back of her card the cards were re-shuffled and he pulled out her card from near the top.	remembered	remembered	The volunteer selects and signs a card that is placed in the middle of the deck, but then appears on the top of it.	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered
154	3.999	27	32_K16_short_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
157.999	5.999	27	32_K16_short_combined_small.mp4	displayAnswer	0 to 10	158.462238591979	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
163.998	0.049	27	32_K16_short_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
164.047	5.95	27	32_K16_short_combined_small.mp4	displayCuriosity	7	164.794496621995	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
169.998	4.001	27	32_K16_short_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
175.997	6.036	28	05_K4_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
182.033	31.181	28	05_K4_combined_small.mp4	displayVid	not applicable	not applicable	completed the rubix cube really quickly then handed it to the girl next to him.	remembered	remembered	The magician solves the rubix cube by spinning it in the air.	3	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered
213.996	4.003	28	05_K4_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
217.999	5.999	28	05_K4_combined_small.mp4	displayAnswer	0 to 10	218.835844384972	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
223.997	0.049	28	05_K4_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
224.047	5.95	28	05_K4_combined_small.mp4	displayCuriosity	6	227.039134270977	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
229.997	4.001	28	05_K4_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
235.997	6.036	29	25_S25_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
242.033	52.649	29	25_S25_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician makes bread rolls appear in his hands.	1	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
295.996	5.996	29	25_S25_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
301.992	6.007	29	25_S25_combined_small.mp4	displayAnswer	21 to 30	302.525239018956	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
307.999	0.047	29	25_S25_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
308.045	5.95	29	25_S25_combined_small.mp4	displayCuriosity	4	310.480330086953	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
313.995	4.002	29	25_S25_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
319.996	6.032	30	03_H16_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
326.028	33.62	30	03_H16_combined_small.mp4	displayVid	not applicable	not applicable	managed to pour liquid from the empty can into the glass	remembered	remembered	The magician pours coke into a glass from an empty can.	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered
359.997	3.999	30	03_H16_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
363.997	5.999	30	03_H16_combined_small.mp4	displayAnswer	0 to 10	365.44021265395	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
369.995	0.049	30	03_H16_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
370.045	5.953	30	03_H16_combined_small.mp4	displayCuriosity	5	373.02210895298	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
375.997	3.998	30	03_H16_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
381.996	6.034	31	21_S15_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
388.03	31.982	31	21_S15_combined_small.mp4	displayVid	not applicable	not applicable	mke the pound coin go through the glass	remembered	remembered	The magician places a ring on the stem of the glass without breaking it.	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered
421.996	3.999	31	21_S15_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
