onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
2.001	6.002	1	36_Trick7_short_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
8.003	20.649	1	36_Trick7_short_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician gets the volunteer to hold a foam ball, which he then transforms into  two balls.	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered
29.998	4.002	1	36_Trick7_short_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
34	6	1	36_Trick7_short_combined_small.mp4	displayAnswer	11 to 20	35.1052260069991	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
40	0.05	1	36_Trick7_short_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
40.05	5.949	1	36_Trick7_short_combined_small.mp4	displayCuriosity	3	42.3226672140008	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
45.999	3.996	1	36_Trick7_short_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
51.998	6.038	2	05_K4_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
58.036	31.174	2	05_K4_combined_small.mp4	displayVid	not applicable	not applicable	turns the parts of the cube so each side has one colour. then does a few more moves and all colours suddenly disappear	forgotten	forgotten	The magician shakes the rubix cube and it becomes all white.	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
90.002	4	2	05_K4_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
