onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
451.994	6.001	7	30_H15_combined_small.mp4	displayAnswer	21 to 30	453.400877368986	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
457.995	0.05	7	30_H15_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
458.044	5.951	7	30_H15_combined_small.mp4	displayCuriosity	4	461.794138675992	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
463.995	4	7	30_H15_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
469.989	6.04	8	04_S9_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
476.029	32.452	8	04_S9_combined_small.mp4	displayVid	not applicable	not applicable	finds the card with the signature on it	forgotten	forgotten	The cards magically change their appearance.	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered
509.985	6.005	8	04_S9_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
515.99	6.003	8	04_S9_combined_small.mp4	displayAnswer	21 to 30	516.821601889998	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
521.993	0.05	8	04_S9_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
522.043	5.951	8	04_S9_combined_small.mp4	displayCuriosity	3	525.534774111991	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
527.994	4.001	8	04_S9_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
533.985	6.041	9	31_K3_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
540.026	25.886	9	31_K3_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician changes the colour of the leaf several times.	1	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
565.993	4	9	31_K3_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
569.993	6	9	31_K3_combined_small.mp4	displayAnswer	11 to 20	570.433244979999	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
575.994	0.05	9	31_K3_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
576.044	5.949	9	31_K3_combined_small.mp4	displayCuriosity	3	577.155938070995	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
581.993	3.997	9	31_K3_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
587.991	6.038	10	20_Trick20_short_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
594.029	26.131	10	20_Trick20_short_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The volunteer holds the nut in her hands which are then tied with the rope. When the magician removes the rope, the nut is no longer in the volunteer's hand but appears in the magician's pocket.	1	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
621.982	6.004	10	20_Trick20_short_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
627.986	6.005	10	20_Trick20_short_combined_small.mp4	displayAnswer	11 to 20	628.636058159987	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
633.992	0.049	10	20_Trick20_short_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
634.04	5.952	10	20_Trick20_short_combined_small.mp4	displayCuriosity	4	637.507058519986	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
639.993	6	10	20_Trick20_short_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
647.984	6.04	11	02_H10_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
654.024	30.855	11	02_H10_combined_small.mp4	displayVid	not applicable	not applicable	had a whole card then pulled the quarters off	forgotten	forgotten	The magician is able to split and put back together a card.	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
685.992	3.999	11	02_H10_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
689.992	5.994	11	02_H10_combined_small.mp4	displayAnswer	11 to 20	690.488972038991	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
695.986	0.05	11	02_H10_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
696.035	5.954	11	02_H10_combined_small.mp4	displayCuriosity	4	700.057266342978	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
701.99	10.001	11	02_H10_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
713.982	6.028	12	11_K21_long_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
720.01	43.777	12	11_K21_long_combined_small.mp4	displayVid	not applicable	not applicable	the pattern on the back of the cards changes colour 	remembered	remembered	The magician flips the middle card over with a slight gesture and then changes the colour of the back of the card from blue to red.	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered
763.984	4.004	12	11_K21_long_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
767.989	6.003	12	11_K21_long_combined_small.mp4	displayAnswer	11 to 20	770.399991871003	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
773.991	0.048	12	11_K21_long_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
774.04	5.951	12	11_K21_long_combined_small.mp4	displayCuriosity	6	777.102152712992	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
779.991	3.999	12	11_K21_long_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
